ebay_id,ebay_title,price,tfidf_score
v1|117275718888|0,ROMERO'S - THE ROYAL FAMILY OF THE SPANISH GUITAR - MERCURY SR90295 WLP VG,5.99,0.2423
v1|366511249792|0,THE SUPREMES MEET THE SUPREMES LP ALTERNATE STOOL COVER MOTOWN 606 VG- VINYL,61.00,0.3181
v1|168501858028|0,Pavement Wowee Zowee! 1995 Lp,80.00,0.3860
v1|178267567866|0,LP The Cramps Bad Music For Bad People I.R.S. SP-70042 1984 1st Press VG++ Nice!,49.99,0.2778
v1|287425703040|0,Meco - The Wizard Of Oz LP 1978 Electronic Disco VG+/VG,3.99,0.4854
v1|287425697536|0,IT'S A BEAUTIFUL DAY - S/T LP 1969 [70s RE] Columbia Classic Psych Folk VG+/VG-,2.49,0.2734
v1|358735506618|0,SLIDE HAMPTON AND HIS HORN OF PLENTY-STRAND 1006-FREDDIE HUBBARD BOOKER LITTLE,1.00,0.4374
v1|398137596855|0,BONCANA MAIGA Marietou | Afro Soul Stepper | Balearic | Afrobeat |  LP HEAR,9.99,0.2695
v1|398137598899|0,KAMBOU CLEMENT Black Power | Killer! | Soukous |  Afro | Dancefloor | LP HEAR,12.50,0.4261
v1|278137866982|0,BLUE MITCHELL LP Smooth As The Wind Riverside 367 DG Mono,11.99,0.3350
v1|398137576583|0,WILLIAM ONYEABOR Anything You Sow | Nigeria | Afro | Synth | Electronic | LP,9.99,0.3165
v1|278138456980|0,JIMMY SCOTT LP The Fabulous Songs Of Savoy MG 12150 Mono Orig. Rare Jazz Vocal,11.99,0.2703
v1|278138374039|0,The Third Festival Of British Jazz LP London LL 1639 Mono Phil Seamen Alan Clare,11.99,0.2939
v1|398137586314|0,FRANCOIS LOUGAH From New York | Bomb! | Afro Disco | Funk | Dancefloor LP HEAR,9.99,0.3417
v1|227407797004|0,Steve Miller Band Greatest Hits 1974-78,5.35,0.3504
v1|188586992899|0,Social Distortion – More Girls More Cars & Even Louder Guitars! + Bonus! - 2000,20.00,0.2336
v1|188587118197|0,"Hotel Cleveland Volume II Box Set - OOP 1990 – Vinyl Box Set, Husker Du, KBD",20.00,0.5181
v1|358735450116|0,"Lee Konitz; Hi-Fi; Atlantic 1258; DG, OG, First Black lbl MONO Lp",1.00,0.3266
v1|188575275236|0,"QUICKSILVER on LP "" WHAT ABOUT ME ""  rock blues rock",2.99,0.3583
v1|358666695676|0,"Perfect Circle RADIO PROGRAM Charlie Davis Orch   Jazz 1929 78 rpm E- RARE! 12""",20.00,0.4663
v1|227408942949|0,DONNA FULLER LP My Foolish Heart Liberty LRP 3024 NM,11.99,0.3961
v1|227408790750|0,HAROLD LAND LP West Coast Blues! Jazzland 20 DG Mono Excellent Orig. Rare,17.00,0.4766
v1|287427828160|0,FURRY LEWIS - BLUES MASTERS VOL.5 LP RARE 1972 US BLUE HORIZON LIMITED EDITION,7.99,0.3740
v1|188485949009|0,Nick Lowe - Labour Of Lust - 1979 Columbia 36087 LP Vinyl Record,0.99,0.4115
v1|278137908579|0,CANNONBALL ADDERLEY LP Somethin' Else Blue Note 1595 Stereo New York RVG Orig.,28.00,0.7173
v1|287425697028|0,Emmylou Harris - Luxury Liner LP 1977 BS 2998 Lyric sleeve Folk Country Rock VG+,1.99,0.2757
v1|358735378729|0,"Nazareth Rampant 12"" Black Vinyl Rock LP A&M Records SP-3641",3.44,0.2427
v1|227408779564|0,GENE AMMONS ALL STARS LP The Big Sound Feat. JOHN COLTRANE Prestige Japan RE,11.99,0.4114
v1|257593617786|0,"Nektar: Remember The Future, NM vinyl and sleeve, PPS-98002, FREE SHIPPING",12.00,0.4078
v1|398137558181|0,SAM MANGWANA | Break! | Hypnotic | Minimal |  Soukous | Afro LP HEAR,9.99,0.2985
v1|398137542342|0,M’BAMINA  Experimental Nouvelle Version | Afro Disco | Dancefloor |  LP HEAR,9.99,0.2361
v1|236906521236|0,"Saxon Wheels of Steel Carrere Records Rock Vinyl LP 12"" 33RPM 1981 EX/G+ PROMO",4.99,0.4228
v1|206380987277|0,"Fleetwood Mac - Rumours Vinyl LP 12"" Warner Bros. Records BSK 3010 Rock",8.50,0.7262
v1|278138073204|0,KENNY BURRELL LP Soul Call Prestige PR 7315 Stereo Van Gelder,11.99,0.5373
v1|257593562912|0,"Rare HI NRG 12"" Amante Be my delight TSR pic cover VG+",53.00,0.2547
v1|188485948360|0,Chase - Pure Music - 1974 Epic 32572 LP Vinyl Record - NM-,0.99,0.3476
v1|147405597441|0,"Pretenders Pretenders Sire 12"" Vinyl LP Rock Record Cardboard Sleeve",2.80,0.3617
v1|298464229504|0,"HERRBIE MANN ""THE INSPIRATION"" LP 1968 EXCELLENT VINYL & COVER-GREAT JAZZ LP",9.99,0.2967
v1|227408649859|0,Dokken Dream Warriors Vinyl Single Elektra Records Cardboard Sleeve Rock,15.00,0.3904
v1|227408727948|0,BILL EVANS TRIO LP At Town Hall Volume One Verve Japan Stereo Re,11.99,0.4811
v1|398120504373|0,The Traditional Jazz Studio Entomologist's Dream LP Supraphon Czechoslovakia vg+,6.00,0.5741
v1|227408716109|0,BABE RUSSIN'S Tenor Sax & Strings LP To Soothe The Savage Dot DG Mono NM,11.99,0.3427
v1|318521538463|0,Clean! Southern Rock LP LOT Allman Brothers *Cowboy *ARS Dog Days RL *C Daniels,9.95,0.3281
v1|127948464292|0,PINK FLOYD.VINTAGE VINYL  LP.DARK SIDE OF THE MOON.VG+.PSYCH,20.50,0.5435
v1|117275969249|0,SQUEEZE SINGLES 45'S AND UNDER 1982 VINYL LP,1.99,0.5240
v1|227408798251|0,Lot Of 4 Rare Private Press Gospel LPs #15,9.99,0.4733
v1|117275930924|0,Billy Joel: Streetlife Serenade..DEMO COPY 1974 Columbia Records,25.00,0.4338
v1|800263213624|0,"Bigelow Entertainment 12"" Black Vinyl LP Electronic Record Paper Sleeve",2.56,0.3131
v1|318520845026|0,PHILLIP SANDIFER ON MY WAY yacht rock private press US original vinyl LP,5.00,0.2755
v1|236906523065|0,Frank Zappa You Are What You Is 2 LP Vinyl Barking Pumpkin Record 1981 PW2 37537,4.99,0.3774
v1|257587697423|0,The Grateful Dead - Anthem of the Sun LP Warner Bros. 1968 OLIVE GREEN LABEL,18.00,0.5400
v1|257594784437|0,LP ~ JERRY REED AND CHET ATKINS Me And Chet,4.25,0.2657
v1|398137559591|0,GUN MORGAN | Killer! | Top Afro Roots!!  | Reggae | Funk | Boogie | LP HEAR,9.99,0.2930
v1|336662720910|0,"78 RPM -- Original Carter Family last performance, WSM broadcast 1953, Country",300.00,0.2775
v1|358736390919|0,"Lot of (23)THE BEATLES 1960s-1970s 12""/33rpm Vinyl Records LOW-GRADE Crafting",86.00,0.4210
v1|336666575190|0,Jonny Craig Find What You Love and Let It Kill You Sun Yellow Green Grass  x/100,74.99,0.2341
v1|800262992467|0,"Method Man Tical 2000: Judgement Day Def Jam 12"" Vinyl Double LP Black",4.00,0.3579
v1|278138028904|0,HAROLD LAND LP In New York With KENNY DORHAM Jazzland JLP 933 Stereo 1966 Re,12.50,0.5242
v1|278138320576|0,SONNY ROLLINS LP On Impulse! A-91 Stereo Orig. Van Gelder,11.99,0.6314
v1|278138053890|0,JACK BROKENSHA LP And Then I Said Savoy 12180 Mono Jazz Vibes,11.99,0.3128
v1|398137560763|0,SUPER RAIL BAND  Vol 1 | Tune! | Mali | Manding | Afro Pop | Funk | LP HEAR,9.99,0.2766
v1|800263132629|0,"5 AM Wave Files 4 (Brothers Vibe) 12"" Electronic Black Vinyl Record",7.64,0.3298
v1|298464290826|0,FARON YOUNG 45 VINYL LP ‘S LOT OF 4 MERCURY RECORD LABEL VG,1.99,0.3509
v1|227408965754|0,JULIE WILSON LP My Old Flame Vik LX-1095 DG Mono Exc.,11.99,0.2632
v1|206380973216|0,The Jimi Hendrix Experience - Are You Experienced LP Stereo RS 6261,6.16,0.6293
v1|307016831677|0,Hot Jazz Paul Howard Quality Seres Victor 38122 Quality Shout/Stuff V+,36.00,0.3720
v1|188575777548|0,"MOODY BLUES on   LP  "" TO OUR CHILDREN'S CHILDREN'S CHILDREN "" rock",4.99,0.5954
v1|278138333119|0,THE DARTMOUTH INDIAN CHIEFS LP Chiefly Jazz Kresge MIT Transition 23 w/ Booklet,14.50,0.4876
v1|127948418395|0,Dr Dre 2001 Vinyl Lp Played Once,19.99,0.2535
v1|278137912689|0,"HUGE Lot of House Freestyle 12"" Vinyl LP Maxi Singles Cover GIrls Stevie B Noel",27.00,0.3283
v1|398137591824|0,ASI KAPELA | Bomb! | Fave! | Midtempo Soukous | Afro | Funk | LP HEAR,9.99,0.3794
v1|800263246787|0,Four Aces Sentimental Souvenirs Decca DL 8227 LP 33RPM Black Vinyl,1.10,0.4278
v1|377315721009|0,Westside Gunn & Ghostface Killah Vinyl Records Daupe! Hitler Wears Hermes 3,202.50,0.0000
v1|227408761985|0,DJANGO REINHARDT LP Self-Titled RCA Victor LPM-1100 Shaded Dog Mono Orig.,11.99,0.5951
v1|127943759290|0,GLEN CAMPBELL Southern Nights VINYL LP Mint- PLAYGRADED,12.50,0.4743
v1|800258810616|0,Led Zeppelin Physical Graffiti 2LP Vinyl 1975 Original Swan Song SS 2-200 Read,9.50,0.9853
v1|278138063662|0,JIMMY SMITH LP Rockin' The Boat Blue Note 4141 LOU DONALDSON New York USA,11.99,0.4211
v1|287425985672|0,The Best of the 3 Dog Night LP 2 Record SET MCA2-6018 NICE RARE,35.00,0.7288
v1|398120625319|0,"Jimi Hendrix The Genius of Jimi Hendrix Trip Stereo 12"" 33RPM LP  [Tested]",2.80,0.6098
v1|198463344271|0,Burt Bacharach Jackie DeShannon LP TEST PRESSING Soundtrack Together 1979,5.00,0.4370
v1|147405833796|0,"Hank Snow Hank Snow's Souvenirs RCA Victor LSP-2285 12"" Vinyl LP Stereo",1.72,0.3586
v1|398137572788|0,JOHNNY BOKELO Kanda Nasiliki  | SoukOus  | Dancefloor Afro LP HEAR,10.50,0.2639
v1|227408830034|0,LEE MORGAN LP Infinity Blue Note Classic LT-1091 Scarce,11.99,0.5729
v1|236900915325|0,APHRODITE'S CHILD 666 2LP Media EX sleeve VG+ Stereo Vel 2-500 Pysch,20.50,0.2962
v1|127948607454|0,Eddie Floyd - Knock On Wood Vinyl Me Please (VMP),20.99,0.4481
v1|366511204107|0,Sealed Vinyl 4 LP Lot Judy Collins Ellen Shipley Mystic Moods Orchestra New,0.99,0.6189
v1|127948438795|0,three 6 mafia vinyl Mystic Styles Lp,19.99,0.2335
v1|168502257627|0,"20 CT R&B, MODERN SOUL LP LOT w MAZE, EWF LUTHER VANDROSS, PEABO BRYSON, SHANICE",12.00,0.2666
v1|227408791750|0,Lot Of 4 Rare Private Press Gospel LPs #12,9.99,0.6948
v1|127948427477|0,"A Tribe Called Quest ""Beats Rhymes And Life"" Vinyl Lp",19.99,0.4706
v1|236904747475|0,Thai Funk Rock Grail The Impossibles Sangthong Seesai LP Luk Thung Krung,100.00,0.5096
v1|188586998522|0,"The Enemy – Last Rites - OOP 1983 - The Partisans, The Exploited, Blitz, UK82",15.00,0.3942
v1|267712896629|0,Don Reno & The Tennessee Cutups LP (1967) M- SIGNED Cleaned 1978,9.99,0.3946
v1|358735428376|0,"Deep Purple Stormbringer 12"" Black Vinyl LP Rock Warner Bros. Records",3.86,0.6623
v1|188575040692|0,LP Vinyl The Supremes Where Did Our Love Go Original MoTown Record,8.99,0.6459
v1|278138227707|0,"OSCAR PETERSON 10"" LP Collates No. 2 Clef MG C-127",11.99,0.4686
v1|377304942144|0,Astrud Gilberto Beach Samba LP Verve V6-8708 Stereo Van Gelder Bossa Jazz,15.00,0.6389
v1|298455436252|0,"Divine SHAKE IT UP 12"" Record 1983 Design Records FIRST PRESSING UK",20.00,0.3588
v1|800263851091|0,The Horace Silver Quintet Further Explorations Blue Note 1589 Art Farmer,15.00,0.3707
v1|227408849936|0,MILES DAVIS LP Porgy And Bess Columbia CS 8085 2-Eye Stereo NM,11.99,0.5402
v1|188485950389|0,Promo - CAL TJADER - Guarabe - 1977 FANTASY F-9533 LP Vinyl Record - VG++,1.25,0.7484
v1|127948381421|0,BYRON JANIS / RACHMANINOFF Concerto No.3 MERCURY SR 90283 color back NM,6.50,0.2499
v1|366511606851|0,"THE JUVENILES, RICKARBY LABEL #103 RARE 45 RECORD",6.50,0.3720
v1|227408776250|0,Lot Of 4 Gospel LPs Rare Private Press #2,9.99,0.6948
v1|188485949912|0,DeBARGE - All This Love - 1982 Gordy 6012GL LP Vinyl Record - VG++,3.25,0.6368
v1|227408862127|0,"OSCAR PETERSON 10"" LP Collates Clef MG C-110 Exc.",11.99,0.5846
v1|227408990982|0,TONY BENNETT LP Sings For Two Columbia CL 14469 6-Eye Mono Exc.,11.99,0.2292
v1|147405778357|0,"Crystal Gayle Crystal Gayle United Artists 1975 12"" Vinyl LP UA-LA365-G",1.62,0.4349
v1|398120296895|0,3 LP Progressive Rock Lot ARGENT Nexus; KING CRIMSON Usa; BE BOP DELUXE Futurama,7.39,0.3866
v1|307018374870|0,Hot Jazz Wingy Carpenter Wingies De 7698 Put Me In The Alley/Look Out NR MINT,12.00,0.2874
v1|800248529871|0,METERS Fire On The Bayou REPRISE LP i,8.00,0.5402
v1|318507694149|0,BULLET FOR MY VALENTINE FACTORY SEALED VINYL SCREAM AIM FIRE FEVER TEMPER TEMPER,949.99,0.2249
v1|287427122752|0,Oblivians - Soul Food LP. 1995 Crypt Records. Garage rock.,15.00,0.3793
v1|147405544028|0,"David Bowie ChangesTwoBowie RCA 12"" Rock Vinyl LP Record w/ Cardboard Sleeve",5.19,0.7882
v1|267710430162|0,Jim Hall-Concierto-1979 -CTI 8012,16.00,0.9344
v1|398137554302|0,WILLIAM ONYEABOR Atomic Bomb | Nigeria | Afro Funk | LP HEAR,10.50,0.3321
v1|800263302341|0,DJ Garth & E.T.I. --Twenty Minutes of Disco Glory 2x12 Greyhound 1998,5.00,0.2187
v1|287425720045|0,Love Sculpture - Forms & Feelings LP 1969 Shrink Blues Rock Psych Edmunds Parrot,7.99,0.3582
v1|257594401170|0,CANADIAN RICK THEATRE - SELF-TITLED (original Lion label),1.00,0.2683
v1|298470293370|0,MASSIVE KILLER LOT of 35+ Albums - Jazz / Fusion / Blues 🎵 #2,31.00,0.6406
v1|287425699892|0,The Cuff Links - Tracy LP 1969 Decca Records Classic Pop Rock VG/G+,1.99,0.2939
v1|227408918177|0,THELONIUS MONK LP It's Monk's Time Columbia 2-Eye Mono CL 2184 NM Wow!,14.50,0.5617
v1|267713009897|0,"Vinyl Record: ""Vanilla Fudge - Self Titled"" LP 1967 Rock Atco ",5.00,0.3206
v1|278138413148|0,ANN GILBERT LP In A Swingin' Mood Vik LX-1090 DG Mono Exc.,11.99,0.2514
v1|287426128237|0,ZZ Top Deguello 1979 Vinyl LP VG+/VG+ Winchester Press Warner Brothers Records,8.00,0.3892
v1|358666497885|0,APT 45-25005 The Elegants GETTING DIZZY 78 rpm   DooWop,30.00,0.3739
v1|800261195006|0,"Rhythm & Blues   Rufus Thomas , Jr.",199.99,0.4605
v1|278138370677|0,The Many Faces Of The Blues V/A LP ART PEPPER A.K. SALIM YUSEF LATEEF MAX ROACH,11.99,0.5601
v1|278138379802|0,YUSEF LATEEF LP Live At Pep's Impulse A-69 Mono Van Gelder,12.50,0.6648
v1|366511242640|0,BOB DYLAN LOT OF 5 LPS S/T TIMES BRING IT HIGHWAY 61 ANOTHER  ALL ORIG MONOS,20.50,0.2759
v1|227408789456|0,Lot Of 4 Rare Private Press LPs  #11,9.99,0.6201
v1|398137592834|0,KOKO ATEBA Si t’es Mal | Deep! | Cosmic | Balearic | Afro Soul Stepper LP HEAR,9.99,0.2476
v1|307026873105|0,JAVIER SOLIS - CON ACOMPAÑAMIENTO DE MARIACHI - 1961 MEXICAN LP WOL WOC,14.99,0.3624
v1|127948694474|0,a-ha 33 rpm record lp hits south america still factory sealed mint,6.27,0.2825
v1|227408773741|0,Lot Of 4 Private Press Gospel LPs #1,9.99,0.6948
v1|188485948690|0,Alan Price - Lucky Day - 1979 Jet 35710 LP Vinyl Record - VG++,0.99,0.3249
v1|227408737698|0,BOBBY TIMMONS LP Soul Time Riverside Stereo Orig. NM,11.99,0.2210
v1|278138378923|0,YUSEF LATEEF LP 1984 Impulse Stereo A-84 Van Gelder,11.99,0.6520
v1|227409154194|0,"12"" 78rpm Record Victor Recorded In Japan 12015 Label in Japanese Male Song",19.99,0.2630
v1|188485949100|0,AMERICA - Alibi - 1980 Capitol SOO-12098 LP Vinyl Record - EX,0.99,0.4593
v1|398137551346|0,AMEDEE PIERRE Reconciliation | Afro Soul | Latin | Bossa | Murder! |  LP HEAR,9.99,0.1860
v1|318520779948|0,SHADOW Self Titled ELEKTRA 6E-293 LP VG+ wlp with glossy & press release i,8.00,0.3721
v1|227408945401|0,EARL COLEMAN LP Earl Coleman Returns Prestige LP 7045 NM Mono RVG NYC,11.99,0.3333
v1|336663393193|0,STEELY DAN 1978 Greatest Hits 2xLP ABC Records AK 1107/2   ,5.50,0.5529
v1|147408245872|0,"Ozzy Osbourne, ""No Rest For The Wicked"" Vinyl Record Lp 1988 ",52.00,0.6593
v1|398137555652|0,SERY SIMPLICE Eruption 81 | Raw! | Soukous | Afro | Dancefloor | LP HEAR,9.99,0.3049
v1|206381333589|0,"Pink Floyd - Atom Heart Mother LP Vinyl 12"" Stereo Harvest SKAO-382",11.36,0.7053
v1|227408905123|0,The Jazz Committee For Latin American Affairs LP FM Mono KENNY DORHAM,11.99,0.7756
v1|398137556327|0,AMBASSADEUR INTERNATIONAL Mandjou | Psych | Afro Soul | Rail Band | LP HEAR,9.99,0.2805
v1|236906516356|0,"George Thorogood & the Destroyers LP 12"" Black Vinyl Rounder 3013 33 RPM",4.99,0.4333
v1|127950584983|0,"Lot of 4 Vintage Reggae 12"" LPs Records Vinyl Roots Radics Dub Battle Axe",27.00,0.3355
v1|227408785787|0,Lot Of 4 Rare Private Press Gospel LPs #9,9.99,0.6948
v1|398137526820|0,ELDER OSEI BONSU African Child | Wicked!| Ghana | 80’s Afrobeat | Highlife | LP,9.99,0.3105
v1|236898233597|0,"78 RPM -- Master's Hawaiians, Victor 23581 & Bluebird 5121 (2 78s), Steel Guitar",60.00,0.2536
v1|206376992399|0,Roland Alphonso - ABC Rocksteady LP - Gay Feet Jamaica - Rare Rocksteady! Mono,127.50,0.3829
v1|366510846642|0,WASP 'The Headless Children LP,18.50,0.6682
v1|318520792299|0,TOM SCOTT STREET BEAT  US original vinyl LP,3.00,0.3514
v1|366511845897|0,Tom Waits Bone Machine Vinyl NM/NM Ultrasonic Clean Shrink Hype Remaster,5.00,0.4188
v1|287426613885|0,Michal Urbaniak – Fusion (Vinyl LP) Columbia Records KC 32852,4.75,0.4120
v1|127948433777|0,JANOS STARKER / Dvorak Dorati Cello Concerto / Original Mercury SR 90303 NM,5.99,0.2694
v1|318521661381|0,"Lot Of 1980’s LPs Blondie, Grace Jones, Pretenders +",14.50,0.5203
v1|236906525313|0,Queen / News of the World  / Elektra/ Vinyl LP/ 1977 / 6E-112 / GATEFOLD/ VG,4.99,0.4604
v1|236906515315|0,The Who Live at Leeds 1970 Decca DL 79175 VG+ Vinyl COMPLETE,4.99,0.3974
v1|147393457207|0,"Atlas by FM-84 vinyl record (2018, Electronic Purification Records)",85.00,0.4878
v1|398137557276|0,VA Zaire Promotion 2000 Vol 9 | Killer! | Soukous | Afro | Dancefloor | LP HEAR,9.99,0.3829
v1|236906526569|0,Creedence Clearwater Revival The Concert LP 1980 Fantasy Records MPF-4501 VG,4.99,0.3472
v1|147405631684|0,"LP    ""Queen II""",13.50,0.4220
v1|236906525313|0,Queen / News of the World  / Elektra/ Vinyl LP/ 1977 / 6E-112 / GATEFOLD/ VG,4.99,0.4604
v1|377304432680|0,Thin Lizzy Fighting LP US 1st Press Gilbert Kong GK Masterdisk Santa Maria VG,15.00,0.3013
v1|236906526569|0,Creedence Clearwater Revival The Concert LP 1980 Fantasy Records MPF-4501 VG,4.99,0.3472
v1|227408897039|0,"TED NASH 10"" LP The Music Of Frank Comstock Starlite West Coast Cool Jazz",11.99,0.5543
v1|257594552126|0,THE BEATLES A COLLECTION OF BEATLES OLDIES UK IMPORT UK VINYL LP STEREO EMI,1.60,0.4823
v1|287427089189|0,"The Dwarves - Horror Stories LP 1st Press 1986 Voxx. Plus 7"" red vinyl.",50.00,0.4123
v1|278138026909|0,HANK JONES LP The Talented Touch Capitol T1044 Mono,11.99,0.2716
v1|398115959571|0,Zapped Original Motion Picture LP Promo,16.00,0.5916
v1|278138414733|0,BARBARA LEA LP In Love Prestige 7100 DG Mono NM Orig. NYC Address Rare!,15.50,0.3613
v1|227408752007|0,COLEMAN HAWKINS With BILLY BYERS LP The Hawk In Hi Fi RCA Victor LPM-1281 Mono,11.99,0.5030
v1|287425839932|0,Teengenerate - Get Action! LP Crypt Records great shape,25.00,0.3892
v1|800251934995|0,Horace Andy - In The Light Dub LP - Hungry Town SEALED,51.00,0.5137
v1|257558567153|0,Decca 7881c Blind Boy Fuller WEEPING WILLOW Blues  Guitar  78 rpm E- HEAR 1937,30.00,0.2721
v1|800259668681|0,"Candle The Music Machine 12"" Black Vinyl LP 33 RPM Birdwing BWR 2004",4.38,0.3540
v1|358736849028|0,Green Bullfrog 1971 USA DL75269 Record NM- Condition Ritchie Blackmore,6.99,0.7147
v1|267712743004|0,J.D. Crowe & The New South - My Home Ain't In The Hall Of Fame - 1979 LP,16.50,0.2719
v1|336657385083|0,"78 RPM - Gid Tanner, Columbia 15716 ""You Got To Stop Drinking Shine"", E+ Country",300.00,0.3711
v1|398137538463|0,BIG SAT | Dancefloor! | Afro Disco | Funk | LP HEAR,9.99,0.3458
v1|366511193580|0,The Supremes A' Go-Go 1966 Motown Mono LP First Pressing RCA TR4M-3669 Shrink ,30.00,0.4926
v1|318508897452|0,LOGG Self Titled SALSOUL SA-8544 LP SEALED i,30.00,0.4585
v1|188587061488|0,"Mau Maus – Tear Down the Walls OOP 1984 – The Partisans, Blitz, The Exploited",20.50,0.4365
v1|147409733312|0,The Everly Brothers A Date With LP Warner Bros W 1395 Pop Out Cover Cathy's Clow,0.99,0.5093
v1|366510862535|0,Deep Purple Machine Head LP UK,5.95,0.7635
v1|168501326353|0,"Smile by Brian Wilson (Vinyl Record, 1st 2004) Double LP",100.00,0.3182
v1|278138164084|0,MILES DAVIS LP Four & More Live In Concert Capitol CS 9253,11.99,0.4177
v1|227408786855|0,Lot Of 4 Rare Private Press Gospel LPs #9,9.99,0.6948
v1|227408771998|0,ERIC KLOSS LP First Class Kloss! Prestige PR 7520 Jimmy Owens Cedar Walton etc,11.99,0.4681
v1|800263000241|0,"Brett Johnson And Now the Left Seasons Recordings SEASONSRECORDINGS.026 12""",5.00,0.3365
v1|318521829106|0,"New Order Blue Monday 12"" Black Vinyl Single Factory Records 1983 Synth-Pop",25.00,0.3063
v1|336663392342|0,FRANK ZAPPA Joe's Garage Act I LP Vinyl Record Gatefold VG,4.99,0.3937
v1|257590594100|0,"Funk 45 - The Waylows - Chameleon - Fer Records Vg+ Roanoke, Virginia HEAR",9.50,0.4706
v1|318520792299|0,TOM SCOTT STREET BEAT  US original vinyl LP,3.00,0.3514
v1|236904531842|0,"Louvin Brothers - Satan is Real  Part 3 - 45 rpm 7"" EP - Vinyl w/Picture Sleeve",30.00,0.2947
v1|318508910169|0,MOST REQUESTED RHYTHM BAND Got To Give It Up MAGIC DISC LP VG+ SHRINK i,8.00,0.4371
v1|168493998716|0,salt water taffy-finders keepers buddah-1968-in shrink-vinyl vg+ ,3.78,0.4906
v1|158044520527|0,"Stevie Wonder ""Someday At Christmas"" LP Tamla",8.00,0.8178
v1|257595251455|0,"*Tatiana-""Chicas de Hoy""- *Latin Rock Pop /Vinyl Record LP",9.99,0.2770
v1|227408810108|0,JOANNE GRAUER LP Trio Mode New Stars DG Mono NM Rare!,15.50,0.7906
v1|147408405317|0,"1984 Strafe ‎– Set It Off Joy 12"" Single Vinyl Record Yellow Label",10.00,0.4376
v1|168502168020|0,No Man’s Sky OST 2xLP 180G Blue And Red Vinyl Hello Games 2016,90.00,0.3892
v1|117282987652|0,MOTHER (Original Soundtrack) 2 LP Vinyl 2015 Limited Edition MINT,68.00,0.3361
v1|278137913279|0,CHET BAKER & PAUL BLEY LP Diane Steeplechase SCS 1207,14.50,0.5047
v1|336663392815|0,Jimi Hendrix Experience Smash Hits Vinyl LP Record MSK 2276 VG+/VG,4.99,0.5867
v1|800248530819|0,MOMENTS Look At Me STANG LP VG++/VG+ wlp shelley pressing i,8.00,0.2920
v1|227410850041|0,1958 THELONIOUS MONK QUARTET IN ACTION MONO LP OG VINYL RECORD JAZZ 1ST PRESS,14.99,0.6894
v1|358744594566|0,90s Black Metal Mortuary Drape All The Witches Dance Vinyl DLP NM Rare Color Re,35.00,0.2185
v1|236906517080|0,"VINYL LP by SIMON & GARFUNKEL ""BOOKENDS"" (1968) ROCK / COLUMBIA KC5 9529/ POSTER",4.99,0.3988
v1|267712746108|0,porcupine tree octane twisted Vinyl Record,15.00,0.4005
v1|227408754409|0,"COUNT BASIE & HIS ORCHESTRA 10"" LP Dance Parade Columbia CL 6079 Exc.",11.99,0.4037
v1|206379757099|0,CLIFF CARLISLE - Blue Yodel No. 6 / Desert Blues CHAMPION PRE WAR COUNTRY 78,12.00,0.3062
v1|298463914286|0,Orchestra Gary Pacific – Soft Wind /Blue Butterfly LP Jazz Funk Soul OG Rare,10.50,0.3444
v1|227408889770|0,SONNY ROLLINS & COLEMAN HAWKINS LP Sonny Meets Hawk! RCA Victor Stereo Orig.,11.99,0.8403
v1|358735687692|0,lp joan jett & the blackhearts I love rock and roll,6.75,0.4319
v1|298455436252|0,"Divine SHAKE IT UP 12"" Record 1983 Design Records FIRST PRESSING UK",20.00,0.3588
v1|267712943221|0,DOLLY PARTON - Jolene / SEALED RCA '74 LP ARL1-0473 / Mint LP / VG+ Sleeve,30.00,0.4485
v1|398137546398|0,BONCANA Salsa Y Alegria | Killer! | Afro Latin | Salsa | Charanga  LP HEAR,9.99,0.3643
v1|147405566870|0,Boston Third Stage MCA Records Rock Vinyl LP Record Cardboard Sleeve,10.00,0.5444
v1|398137589529|0,FRANCIS BEBEY Fleur Tropicale | Synth 8 Bit  | Afro Psych | Cosmic |  LP HEAR,9.99,0.4872
