ebay_id,ebay_title,price,keeper_score
v1|377389407118|0,"RARE 1968 ORIG ● 1st SRC ~ HARD PSYCH GARAGE ● MC5, STOOGES, THIRD POWER, FROST",124.98,0.8358
v1|147483196674|0,Rare 1974 RUSTIC 2004 Funk Soul LP THE CHECKMATES LTD. F/S/O Near Mint Vinyl,19.99,0.8354
v1|358874727347|0,THE LEAVES Hey Joe MIRA LP,12.00,0.8350
v1|318661021048|0,BILL EVANS Alone VERVE LP textured cover SHRINK o,8.00,0.8348
v1|267742736214|0,Gene Clark -  No Other WHITE LABEL PROMO LP 1974 - Play Graded Near Mint,34.00,0.8331
v1|128008951389|0,BILL EVANS LP New Jazz Conceptions Riverside RLP 12-223 Mono 1958 Press Reissue,19.98,0.8331
v1|257653138499|0,Ornette Coleman – Tomorrow Is The Question! 1959 US MONO First Press Vinyl EX,4.99,0.8319
v1|278240674859|0,Charlie Palmieri. Latin Bugalu. Vinyl LP. Atlantic-SD 8166. 1968. 1st Press VG++,49.99,0.8318
v1|407088962335|0,MARK ERIC • A Midsummer's Day Dream 1969 LP RARE Original Revue 7210 LISTEN VG++,33.00,0.8317
v1|257653158893|0,Eric Dolphy – Out To Lunch! 1964 US MONO Press w/ EAR Van Gelder Vinyl VG+,26.00,0.8311
v1|158154886213|0,SOUL Maurice McAllister Baby Hang On I'd Rather Do It Myself Chess 1988 1967 VG+,10.00,0.8310
v1|168586044539|0,Miles Davis Round About Midnight Vinyl 1957 CL 949 6 EYE VG/VG Early,30.00,0.8291
v1|307107212004|0,SYD BARRETT - The Madcap Laughs NM LP 1973 UK Harvest Records SHVL 765 RE,74.99,0.8283
v1|407117493942|0,"Mariah Carey ""S/T"" R&B Hip Hop LP Columbia OG",9.49,0.8280
v1|358877108609|0,"EMI LP Record, Des O Connor, Careless Hands, VG ",1.00,0.8268
v1|318672012637|0,Barbara Lewis - Hello Stranger LP - Atlantic Mono VG+,8.00,0.8268
v1|188732299719|0,House - Aly Us Follow Me - Strictly Rhythm - 90’s Electronic Synth Funk Disco,9.99,0.8259
v1|198537909698|0,"ACID HORSE No Name, No Slogan 12” Ministry Cabaret Voltaire OOP RARE INDUSTRIAL",29.99,0.8259
v1|318660975697|0,SONNY ROLLINS A Night At The Village Vanguard BLUE NOTE LP VG+ stereo UA o,8.00,0.8249
v1|117337101143|0,Public Enemy Apocalypse 91 1991 US First Press with inserts! Rap Hip-hop 90's,45.00,0.8243
v1|366577529925|0,GRANT GREEN Solid BLUE NOTE LP VG+ 180g 1995 reissue o,29.00,0.8240
v1|188733444692|0,Spazz/Black Army Jacket Split 7” 1997 Dogprint Records PUPPY Gold Ltd Ed Rare,32.00,0.8240
v1|318661016171|0,LOU DONALDSON Midnight Creeper BLUE NOTE LP van gelder o,18.00,0.8231
v1|198542077241|0,TELEVISION ADVENTURE ELEKTRA 6E-133 MINT- LP,21.99,0.8230
v1|336722386542|0,"THIRD EAR BAND Alchemy/Harvest SHVL 756 (1969) EX/VG+, UK Import",4.99,0.8224
v1|800440196136|0,HERBIE HANCOCK Head Hunters COLUMBIA LP o,29.00,0.8201
v1|287494768588|0,ROY AYERS FEVER  JAZZ  12' LP 33RPM VG+,6.00,0.8197
v1|398242926134|0,LP 1968 Gene And Debbie Hear And Now EX shrink/EX Promo Labels,9.99,0.8187
v1|236979777578|0,"FACTORY RECORDS: New Order- Peel Sessions JAN 1981 Ltd. Ed. METALLIC FINISH 12""",22.50,0.8184
v1|198542482217|0,KILLING JOKE What’s THIS For…! Lp OG Press Jem Records cut corner promo KBD OOP ,49.99,0.8182
v1|800440147531|0,LEE MORGAN Live At The Lighthouse BLUE NOTE 2XLP van gelder gatefold o,8.50,0.8178
v1|257653150461|0,Ornette Coleman – Ornette On Tenor 1962 US MONO First Press Vinyl LP EX!,9.50,0.8166
v1|287503764640|0,WAILING WALL 2008 Rockadelic  Texas psych Rock LP,25.00,0.8163
v1|318664077236|0,Loni Gamble - S/T LP - Tracey Canada - Rare Boogie Funk VG+,305.00,0.8163
v1|800443916356|0,Pied Piper Of Funkingham - S/T LP - Chocolate Cholly's - Rare Boogie Funk OG VG+,125.00,0.8161
v1|366577517767|0,ALPHONSE MOUZON The Man Incognito BLUE NOTE LP VG+ o,8.00,0.8158
v1|147479214592|0,"Gut Pussyfied Assyfied 7"" EP 1995 Germany Pornogrind Goregrind NM/VG",35.00,0.8157
v1|358876987228|0,Psych Rock LP THE STATUS QUO Messages From Cadet Concept 1968 VG stereo press,6.12,0.8150
v1|366577528182|0,RED GARLAND TRIO/RAY BARRETTO Manteca PRESTIGE LP mono RVG deep groove o,15.50,0.8144
v1|178367550832|0,The Cure Just Like Heaven Lp 12in. — Sealed 1987 OG,60.00,0.8136
v1|257654111096|0,Bennie Green Blows His Horn VG+ 1st W50 DG lp Prestige Paul Chambers 7052,10.50,0.8134
v1|800454443702|0,DJ Muggs - Soul Assassins 3: Death Valley LP - Clear/Black Wax OG Press NM,23.50,0.8128
v1|257652086923|0,"ST. GERMAIN Sure Thing BLUE NOTE 12"" NM/VG++",5.50,0.8116
v1|358875846710|0,Beat Happening - Dreamy - Vinyl LP Sub Pop Records 1991 Original Pressing Indie,39.99,0.8110
v1|377389406578|0,"MINT 1968 PROMO ~ LINCOLN STREET EXIT ~ ""DRIVE IT"" ~ HARD WAH WAH GUITARS PSYCH",320.00,0.8104
v1|287499140723|0,MILT JACKSON THELONIOUS MONK Blue Note BLP 1509 Ear,225.00,0.8099
v1|398243407594|0,DIZZY REECE - BLUES IN TRINITY - 1995 Blue Note Limited Edition  180gr Re,25.00,0.8098
v1|147472786814|0,GABEIEL GLADSTAR GARDEN SONG 1973 PRIVATE FOLK PSYCH MADE IN CANADA (HEAR!),31.00,0.8096
v1|257653175437|0,Eric Dolphy With Booker Little – Far Cry 1962 US Press Vinyl LP VG/VG+ New Jazz,4.99,0.8092
v1|236980314710|0,"East Of Eden – New Leaf LP 1971 orig Prog Rock Rarity + Gatefold, UK Import VG+",30.00,0.8083
v1|318664077347|0,Twilight - Pains Of Love LP - Ross - Private Modern Soul Boogie VG++ Shrink,148.30,0.8082
v1|236979790172|0,"FACTORY RECORDS: New Order- Blue Monday 1983 FACTUS 10 US PROMO ONLY 12""",15.00,0.8082
v1|257657154791|0,inxs kick vinyl 1987,13.50,0.8076
v1|188743665728|0,Very Rare 1991 Beat Happening Dreamy  Shrink Wrap LP Sub Pop K Records M/NM,50.00,0.8076
v1|800440159083|0,DUKE ELLINGTON/CHARLIE MINGUS/MAX ROACH Money Jungle UNITED ARTISTS JAZZ LP o,20.50,0.8073
v1|236980787580|0,Thai Funk Grail Luk Krung Synth LP Jittima Chuanchai Thailand,100.00,0.8068
v1|168589136047|0,FUNK Charisma Bizwambi Roulette 7096 1971 EX PROMO,5.00,0.8058
v1|377389711540|0,AHMAD JAMAL Outertimeinnerspace LP IMPULSE! Post Bop Jazz,9.99,0.8057
v1|377394774706|0,"1973 VERTIGO ""Krautrock"" AGITATION FREE ""2nd"" ACID GUITARS HAMMOND PROG PSYCH",198.98,0.8051
v1|188734780673|0,"THE ART OF NOISE - PROMO SAMPLER 12"" Vinyl 1987 RECORD VAS 2841 NM",9.99,0.8042
v1|366577522408|0,ERIC DOLPHY The Berlin Concerts INNER CITY 2XLP VG+ gatefold o,8.50,0.8036
v1|800440111080|0,RENEE ROSNES Self Titled BLUE NOTE B1-93561 LP VG+ SHRINK o,8.00,0.8033
v1|318664077301|0,"Rome Jefferies - Good Love 12"" - Rain Rare Modern Soul Boogie OG Press VG+ HEAR",415.99,0.8028
v1|168584253907|0,"CLEA MARQUES Uma Voz, Samba e Orgao BRAZIL BOSSA NOVA GROOVE LP",20.00,0.8027
v1|398251059233|0,ROY AYERS UBIQUITY Mystic Voyage POLYDOR | Funk | Jazz | Samples | LP HEAR,9.99,0.8000
v1|188732315132|0,Modern Soul Boogie - Donna Lee Powers Limelight - Sunny - O.T Skyes Houston,9.99,0.7977
v1|366581884026|0,"GEORGE HARRISON All Things Must Pass Apple Records 12"" 33RPM Vinyl Box Set",28.00,0.7976
v1|800454443642|0,Bobbi Humphrey - Blacks And Blues LP - Blue Note,11.50,0.7974
v1|800443916344|0,"Nick Allen - Need More Time 12"" - T.I.M.E. Modern Soul Boogie OG Press VG+ HEAR",76.00,0.7969
v1|366577537168|0,HAMPTON HAWES TRIO Here And Now CONTEMPORARY OJC-178 LP VG+ o,8.00,0.7957
v1|287499748602|0,"L.V. JOHNSON - I GOT THE TOUCH LP RARE 1991 US ICHIBAN PROMO (WLP), FUNK SOUL",7.99,0.7954
v1|267739037874|0,Albert Lee 2 PROMO LP BUNDLE Speechless & Gagged But Not Bound - Play Near Mint,10.00,0.7951
v1|227459527913|0,"12"" VINYL RECORD by MADONNA ""SELF-TITLED"" (1983) ROCK, DANCE / SIRE 1-23867 VG+",9.99,0.7947
v1|257651849857|0,"POLARIS The Encryption Factor SONIC GROOVE 12"" 1996 techno",17.50,0.7927
v1|298553785488|0,"The Smiths How Soon Is Now? / Shakespeare's Sister 7"" 45 RPM Vinyl 1985 Sire",15.00,0.7915
v1|198542994220|0,"5150 - THE MUSIC IS BLENDED - Vinyl 12"" Single 1991 US Rare Miami Gangsta Rap!",7.98,0.7909
v1|257652068375|0,"SOFT CELL Tainted Love SIRE 12"" NM original US pressing",7.50,0.7909
v1|206457726646|0,Massiah - Seventh Heaven LP - Quality Canada Rare Modern Soul Boogie VG+ Shrink,172.50,0.7901
v1|227462726932|0,Hard Meat - Through a Window lp White Label Promo WLP Psych Prog Rock UK,11.50,0.7901
v1|128007719657|0,BEBU SILVETTI Spring Rain 1977 LP on Salsoul #SZS 5516 FUNK SOUL DISCO,9.99,0.7893
v1|158148086032|0,"Echo & The Bunnymen Ocean Rain Sire 12"" Black Vinyl LP 1-25084",30.00,0.7892
v1|318661020979|0,BILL EVANS/JIM HALL Undercurrent UNITED ARTISTS JAZZ LP textured gatefold o,38.00,0.7885
v1|117337339718|0,THE CHAMBERS BROTHERS New Generation 1971 LP Columbia #C 30032 PSYCH SOUL FUNK,9.99,0.7883
v1|336721984029|0,LP RARE LABELLE Moon Shadow  WB OG LABEL FUNK SOUL MINT-,19.95,0.7881
v1|398251055980|0,ELVIN JONES Genesis BLUE NOTE BST 84369   LP HEAR,9.99,0.7880
v1|267747775012|0,2 MARIAH CAREY LP RECORDS ~ EMANCIPATION OF MIMI GOLD VINYL / RAINBOW RED VINYL,36.00,0.7878
v1|206457726626|0,"Joe Coleman - Test Drive 12"" - F1 Team Italy Rare Boogie Funk OG Press VG++ HEAR",265.00,0.7870
v1|227462724565|0,Andwella - World's End lp Prog Country rock Gatefold psych,5.99,0.7867
v1|257651768911|0,"NORTH AMERICAN BUSH BAND N.A.B.B. NABB 12"""" NM/VG++ spiritual jazz funk HEAR",5.00,0.7865
v1|298553781831|0,Candle: The Birthday Party Album,0.99,0.7864
v1|128001012929|0,AFI Sing the Sorrow Red Vinyl LP Record 2003 1st US Pressing Translucent Red,140.00,0.7859
v1|318661016281|0,LOU DONALDSON Cosmos BLUE NOTE LP van gelder o,8.00,0.7851
v1|227459306943|0,VERY RARE Lotte Lehmann Farewell Recital in Santa Barbara ORIGINAL 2 Mono LPs NM,9.00,0.7850
v1|158147100056|0,Laraaji Brian Eno Ambient 3 2015 German Reissue OOP LP,70.00,0.7835
v1|398251037718|0,LEE DORSEY st STATESIDE  | UK | Funk Breaks | Northern Soul | R&B |  LP HEAR,15.00,0.7809
v1|257652086483|0,"ST. GERMAIN Rose Rouge BLUE NOTE 12"" NM/VG++",6.50,0.7790
v1|257653703397|0,Dizzy Reece Star Bright Plays NM-! 1st DG W63 Ear Hank Mobley Blue Note lp,610.00,0.7780
v1|257657415635|0,Miles Davis Bitches Brew 1987 Vinyl EX/NM 2 LP Masterpiece Series,14.49,0.7778
v1|257651888516|0,"PUBLIC ENEMY 911 Is A Joke DEF JAM 12"" VG++ SHRINK",5.50,0.7776
v1|366577539159|0,FREDDIE HUBBARD The Body & The Soul ABC/IMPULSE LP VG+ gatefold o,8.50,0.7773
v1|117337301099|0,"VELVET UNDERGROUND ~ ""LOADED""  1970 COTILLION 1841 Broadway NM PROMO DJ Copy WLP",140.50,0.7772
v1|206460375992|0,JIMI HENDRIX Isle Of Wight 1971 POLYDOR Live Psych Rock UK LP VG+/EX Play Tested,12.00,0.7765
v1|366577512902|0,BUD POWELL Time Waits BLUE NOTE LP VG+ stereo Liberty o,8.00,0.7746
v1|227460601341|0,NAZCA LINE Outer Space Connection SPACE PROG ROCK Ohio 1979 LP VINYL Record USED,8.99,0.7740
v1|336722470500|0,"The Modern Jazz Quartet Fontessa  12"" LP VG++/EX 1956 Atlantic Mono 1231",14.99,0.7738
v1|188733995816|0,"PATRICK O'HEARN on LP ""ELDORADO "" electronic new age",2.99,0.7737
v1|257655570377|0,Leo Parker Let Me Tell You Bout It NM! 1st NY Ear Mono 4087 Blue Note lp,56.00,0.7728
v1|318661070661|0,BOBBY HUTCHERSON Happenings BLUE NOTE LP VG+/VG++ japan 1977 reissue o,28.27,0.7723
v1|188737337819|0,"TWIN HYPE on LP  single "" DO IT TO THE CROWD  "" hip hop electronic",2.99,0.7719
v1|168584692944|0,HAL McKUSICK - East Coast Jazz #8 LP - Bethlehem - BCP-16 Mono DG 1955,79.99,0.7704
v1|800440161436|0,BILL EVANS TRIO Sunday At Village Vanguard RIVERSIDE LP mono textured cover o,59.00,0.7704
v1|188732817441|0,Gospel - Billy Blackwood - Billy’s - Rare Xian Psych Rock Funk,9.99,0.7695
v1|188734672642|0,"FINI TRIBE - I WANT MORE 12"" Vinyl 1987 RECORD INSERT New Wave WAX 027 NM",9.99,0.7685
v1|298553782256|0,"The Smiths That Joke Isn't Funny Anymore 7"" 45 RPM Rough Trade RT 186",15.00,0.7679
v1|257657386120|0,Tenor Conclave NICE! 1st W50 Flat Edge DG Prestige Lp Hank Mobley John Coltrane,42.00,0.7675
v1|318664077281|0,"Patrick Brown - Fantasy/On The Right Track 12"" - Kufe UK Modern Soul Boogie HEAR",13.50,0.7669
v1|257657777413|0,MILES DAVIS KIND OF BLUE LP Columbia Records CS 8163 1959 Pressing Errors,89.95,0.7666
v1|358878906550|0,Who Is Jill Scott? Words And Sounds LP Vinyl Record EX+,86.00,0.7658
v1|800440217764|0,FREDDIE HUBBARD Here To Stay BLUE NOTE 2XLP VG+ gatefold o,15.50,0.7654
v1|800440154793|0,LOU DONALDSON Say It Loud! BLUE NOTE LP unipak o,15.50,0.7651
v1|236980298960|0,"Bauhaus - 4AD (12"" Vinyl EP, 1983, 4AD Records - BAD 312)  UK First Press",23.99,0.7643
v1|257651745773|0,"NATURAL FUNK Drink & Drive EP SEPARE 12"" VG+ GERMANY house 2001 w/insert",5.00,0.7641
v1|257650446867|0,KQ 1060 AM Rhythm of the City RARE ARIZONA BOOGIE FUNK COMP LP,60.00,0.7631
v1|366577527852|0,HAL GALPER Inner Journey MAINSTREAM LP VG++ wlp o,29.88,0.7630
v1|366577538197|0,ANDREW HILL Compulsion BLUE NOTE LP stereo Liberty van gelder o,31.00,0.7621
v1|800440182137|0,BENNIE GREEN Walkin' & Talkin' BLUE NOTE LP o,18.50,0.7605
v1|366582414273|0,RUFF & REDDY-ADVENTURES IN SPACE-TV CARTOON LP ON COLPIX-1ST PRESS MONO,9.99,0.7601
v1|236980781073|0,Thai Funk Rock Grail The Impossibles Sangthong Seesai LP Luk Thung Krung,100.00,0.7595
v1|257651596725|0,Thelonious Monk – Monk. 1965 MONO US Press Vinyl LP VG++,4.99,0.7583
v1|257657383701|0,Kenny Burrell at the Five Spot Superb NM! Mono NY Shrink RVG Blue Note lp,62.00,0.7572
v1|188732348115|0,Modern Soul Boogie - Garry Glenn - PPL - Disco Funk Soul VG+ Vintage Vinyl,10.99,0.7554
v1|318661011350|0,CECIL PAYNE Brookfield Andante SPOTLITE LP uk o,8.00,0.7535
v1|358885670485|0,Complete Blue Note Recordings of Thelonious Monk Mosaic MR4-101 0183/7500 LP OOP,34.00,0.7529
v1|318661069692|0,BOBBI HUMPHREY Blacks And Blues BLUE NOTE LP VG+ o,34.50,0.7520
v1|188732738170|0,Lounge - Buddy Worth Ventura Blvd - Web - Rare Private Press Jazz Funk Soul,9.99,0.7507
v1|800440211986|0,HAMPTON HAWES Universe PRESTIGE LP VG+ textured cover o,8.00,0.7506
v1|800440123704|0,DEWEY REDMAN Coincide ABC/IMPULSE LP gatefold o,8.00,0.7503
v1|158133241083|0,"Vintage 1996 ~ BREATHE  ~ PRODIGY ~ 12"" LP ~ XL RECORDINGS ~ Vinyl Record",19.99,0.7502
v1|257651612759|0,"MARIAH CAREY Fly Away (Butterfly Reprise) COLUMBIA 12"" VG++ PROMO",5.00,0.7497
v1|117337061822|0,Brian Eno Here Come The Warm Jets 1978 US vinyl record singer songwriter english,26.00,0.7494
v1|236980239646|0,"PET SHOP BOYS Please EMI-AMERICA LP PW-17193, EX/VG",5.50,0.7492
v1|188713936887|0,Letchen Grey - Party Politics - Vinyl GWD90547 - Original 1986 Press - Glam RARE,24.99,0.7484
v1|800443916408|0,"Teodo'r - Love Message 12"" - Shatter - Rare Modern Soul Boogie HEAR",122.50,0.7476
v1|257651546973|0,Thelonious Monk Septet – Monk's Music 1957 MONO US Deep Groove Vinyl LP EX,9.49,0.7471
v1|318672012640|0,Beastie Boys - Licensed To Ill LP - Def Jam OG Press,11.50,0.7461
v1|227460587280|0,TETELESTAI s/t PRIVATE PRESS Ohio Prog Rock 1982 VG+ VINYL LP Record USED,5.00,0.7454
v1|800440149157|0,MILES DAVIS We Want Miles COLUMBIA 2XLP gatefold o,8.00,0.7445
v1|257655520294|0,Cannonball Adderley Somethin’ Else Superb NM! W63 DG Ear 1595 Blue Note lp,499.00,0.7443
v1|398251047624|0,FREDDIE HUBBARD Splash FANTASY Jams! | Modern Soul | Jazz Funk | Disco LP HEAR,9.99,0.7442
v1|407106646233|0,SONNY TERRY Sonny Is King HARMONICA BLUES LP PRESTIGE 1973 re-issue MONO,9.99,0.7437
v1|377389400185|0,Les McCann (VG+) LAYERS LP 1973 Atlantic SD-1646 PR Presswell JAZZ FUSION Funk,17.50,0.7432
v1|188734670898|0,EBN OZN - FEELING CAVALIER Vinyl PROMO LP 1984 RECORD New Wave ALBUM 60319-1 NM,9.50,0.7430
v1|366577507312|0,HOWARD ROBERTS The Velvet Groove VERVE LP VG+ mono o,8.00,0.7423
v1|128002392066|0,Kate Bush - Remastered in Vinyl I (vol. 1) (4 LP Box Set) Kick Inside Dreaming,118.99,0.7421
v1|227457607323|0,Paulinho Da Costa ‎– Happy People 1979 1st Pressing Near MINT / EXC Vinyl LP,19.99,0.7410
v1|257652072445|0,"SOUNDS OF SILENCE Lounge Lizards EP INNER CITY 12"" VG++ Baltimore Club ",5.00,0.7410
v1|318664077223|0,"Kerwin - Dial Tone/Captured 12"" - K.L.A - Private Modern Soul Boogie HEAR",117.50,0.7407
v1|377390240164|0,PEGGY LEE  “PASS ME BY” RARE orig 1965 MONO  LP w/classy CHEESECAKE facial cover,9.99,0.7399
v1|377391682229|0,STEVE DOUGLAS Hot Sax FANTASY funk / soul 1982 VG+ VINYL LP Record USED,6.55,0.7399
v1|236980362959|0,"Echo & The Bunnymen - Never Stop 7"" Vinyl Single 1983 Post Punk  KOW 28 / UK",9.99,0.7399
v1|267745850103|0,Lot 2 lp JOE HARNELL Fly Me to the Moon & Bosa Nova Pops + More Joe Harnell,14.99,0.7395
v1|366574746411|0,The Zombies She's Not There Mono US OG on Parrot,9.99,0.7391
v1|227462706212|0,Miller Anderson - Bright City NM lp IN SHRINK Promo Folk Prog Rock UK,6.99,0.7389
v1|158135875897|0,"DJ Jean The Launch 1999 AM:PM 12"" Electronic",20.00,0.7386
v1|366577517453|0,GERRY MULLIGAN Mainstream Of Jazz Vol. 3 MERCURY LP VG+ mono japan w/ insert o,8.00,0.7382
v1|366577517453|0,GERRY MULLIGAN Mainstream Of Jazz Vol. 3 MERCURY LP VG+ mono japan w/ insert o,8.00,0.7382
v1|198543020590|0,"ARTIFACTS - ART OF FACTS - Vinyl 12"" Single 1996 Big Beat US Press!!",7.98,0.7379
v1|117336706947|0,Bobby Jones & New Life -Caught Up- Modern Soul Gospel LP on Creed - Hear,9.99,0.7373
v1|318661024514|0,CURTIS FULLER Soul Trombone ABC/IMPULSE LP gatefold o,10.50,0.7370
v1|168584063369|0,Charlie Mingus-East Coasting-Original 1957 Bethlehem Mono Vinyl LP-Selling As Is,9.75,0.7363
v1|366577508877|0,SAM RIVERS Contours BLUE NOTE LP VG+ mono NY van gelder o,66.00,0.7349
v1|147483373520|0,COMBATIVE ALIGNMENT 2 VINYL LOT + CDR DARK AMBIENT MARTIAL INDUSTRIAL,20.00,0.7349
v1|147483373520|0,COMBATIVE ALIGNMENT 2 VINYL LOT + CDR DARK AMBIENT MARTIAL INDUSTRIAL,20.00,0.7349
v1|800440178524|0,CURTIS FULLER Cabin In The Sky IMPULSE LP mono gatefold o,10.50,0.7347
v1|366577524710|0,BILL EVANS/JIM HALL Intermodulation VERVE LP stereo japan 1981 reissue w/ obi o,8.00,0.7345
v1|236979520632|0,"FACTORY RECORDS: Cabaret Voltaire- Yashar 12"" Of Factory NY  PURPLE SEE THROUGH!",10.00,0.7341
v1|257657436098|0,Jimmy Smith A Date With Vol 2 1st NY23 DG Ear Hank Mobley Blue Note lp,12.50,0.7335
v1|318661029361|0,GRANT GREEN Shades Of Green BLUE NOTE LP VG+ van gelder o,17.50,0.7333
v1|236979859622|0,BRIAN ENO 1980 LP AMBIENT # 3 DAY OF RADIANCE Laraaji (Edward Larry Gordon),59.95,0.7328
v1|398251063971|0,CAPT SKY Concerned Party No 1 TEC Funk | Boogie | Disco | LP HEAR,9.99,0.7317
v1|178367731973|0,ILLUMINATIONS-TURIYA ALICE COLTRANE & DEVADIP CARLOS SANTANA-1974 VINYL LP CLEAN,26.99,0.7314
v1|398243569961|0,Bruch Scottish Fantasy/Konzertstuck Salvatore Accardo/Masur LP 9500 423 NM,5.00,0.7313
v1|278248321088|0,REFUGEE s/t LP Prog Rock  w/Patrick Moraz From Yes And ex-The Nice Members Vinyl,4.92,0.7307
v1|318664077352|0,"V/A - Africanism 3x12"" - Defected UK",10.00,0.7302
v1|366582114693|0,Funk Inc Self Titled S/t debut 1st Lp jazz funk Vg,19.99,0.7291
v1|267745766747|0,Tears For Fears - Songs From The Big Chair Vinyl LP Record 1985 Mercury Records,25.00,0.7277
v1|227462714569|0,Moloch - Self Titled S/T EX lp RARE 1969 Memphis Psych Blues rock record Nix,10.50,0.7269
v1|206462527512|0,Bobby Caldwell - Carry On LP - Polydor VG+,8.00,0.7256
v1|227459541164|0,LOUIS BELLSON Thunderbird LP IMPULSE! Jazz Bop LW RVG Van Gelder Ludwig Mono,9.99,0.7250
v1|117337482939|0,"STANLEY TURRENTINE Never Let Me Go BLUE NOTE BLP 4129 12"" Vinyl LP 33 Hi-Fi",45.00,0.7248
v1|257651581602|0,Thelonious Monk – The Unique Thelonious Monk 1959 MONO US Press VG+,8.50,0.7246
v1|800440219962|0,BOBBY HUTCHERSON Stick-Up! BLUE NOTE LP van gelder o,22.50,0.7242
v1|257653143090|0,Ornette Coleman – Something Else!!!! 1958 US MONO First Press Vinyl LP EX,10.50,0.7236
v1|318661015150|0,BLUE MITCHELL Heads Up! BLUE NOTE LP VG+ van gelder o,9.50,0.7234
v1|327292486896|0,Bobbi Humphrey – Dig This! VG+ LP (Blue Note BST-84421) Shrink Wrap,35.00,0.7229
v1|198542598098|0,DEPECHE MODE People Are People Lp RARE OOP,29.99,0.7229
v1|366577522771|0,LOU DONALDSON Hot Dog BLUE NOTE LP van gelder o,17.50,0.7221
v1|318664077221|0,"Kenix & Bobby Youngblood - There's Never Been 12"" - West End OG VG+ PROMO HEAR",81.00,0.7220
v1|366577529682|0,DEXTER GORDON One Flight Up BLUE NOTE LP VG+ stereo UA van gelder o,21.09,0.7215
v1|336722008019|0,"LP C.J. & Co., Deadeye Dick WESTBOUND LBL OG SOUL/FUNK/DISCO MINT- OG INNER SLV",14.95,0.7212
v1|158154952332|0,PSYCH Circus Maximus Lonely Man / Negative Dreamer Girl Vanguard 1968 VG+ PROMO,5.00,0.7179
v1|398251082622|0,FREEDOM SOUNDS People Get Ready ATLANTIC | Jazz | Soul | LP HEAR,9.99,0.7176
v1|117336998275|0,The Ramones Rock N' Roll High School 1979 US promo vinyl record punk rock,22.00,0.7173
v1|800440200666|0,HERBIE HANCOCK Mwandishi WARNER BROS ST-93723 LP club edition textured cover o,20.50,0.7157
v1|800440112164|0,DANNIE RICHMOND QUARTET Ode To Mingus SOUL NOTE LP VG+ italy o,8.00,0.7155
v1|257651562421|0,"MADONNA Borderline SIRE 12"" NM/VG++ ",9.50,0.7136
v1|128007323404|0,Xymox Imagination Vinyl 12” OG 1989 US Specialty Press NM Clan of Xymox 873001,30.50,0.7121
v1|267743491715|0,John Schuller AKA J. Slyck – TRUST ME Orenda  BE/SB-01 Beat Electric BOOGIE RARE,250.00,0.7119
v1|366577522537|0,LOU DONALDSON Lou Takes Off BLUE NOTE LP VG+ stereo UA SHRINK o,22.50,0.7112
v1|188730621690|0,Modern Soul Boogie - The Rose Brothers Freeky Lover - Muscle Shoals - Funk Disco,9.99,0.7110
v1|198547435943|0,Charmaine Yates I'M AMAZED Raw Private LP 1987 NY Female Soul Funk Gospel Blues,14.98,0.7108
v1|336722103525|0,"LP Ava Cherry ""Ripe!!!"" Funk, Soul, Disco RSO LBL OG (1980) MINT-",14.95,0.7107
v1|366577537864|0,JOE HENDERSON Black Is The Color MILESTONE LP o,66.00,0.7105
v1|358878986749|0,GOURDOUX HUBER HALL - SHE MAKES ME FLY - CHARISMA 1001 PSYCH,8.50,0.7105
v1|267742589342|0,SAVOY BROWN - Looking In - '70 Parrot lbl VG+/EX vinyl blues psych rock LP,9.99,0.7085
v1|287499138373|0,Jimmy Smith New Sound A New Star Vol. 1 Blue Note 1512,75.00,0.7075
v1|267743463004|0,Sven Libaek – Ron & Val Taylor's Inner Space Original Television Score REISSUE,85.00,0.7072
v1|178375017327|0,"Ramones Self titled LP Winchester/Sterling 2nd Press 1978, EX/VG++",75.00,0.7059
v1|206457726678|0,"Raestar 'N Dirty Mind - Whatcha Wanna Do? 12"" - Pink - Modern Soul Boogie HEAR",9.50,0.7052
v1|147478992043|0,Beequeen - Nouen (7” 1991) FLEXI - IMPORT - NETHERLANDS - OOP - RARE,15.00,0.7049
v1|358871825569|0,"The Here And Now 	What A Feeling	 Mn45-1153	Monument	7"", Promo, ,	1969",5.99,0.7045
